method,seed,episode,step,action,selected_beam,oracle_action,oracle_beam,los_beam,oracle_action_match,measured_reward,true_reward,oracle_true_reward,oracle_reward_gap,true_rate,oracle_true_rate,oracle_rate_gap,true_outage,true_beam_success,rate,outage,beam_success,los_flag,reflection_ratio,num_available_paths,dominant_path_type,planning_latency_ms,latency_ms,fallback_triggered,guard_triggered,policy_confidence,policy_margin,policy_entropy,planner_value,planner_terminal_value,planner_beam_gain_value,planner_score_gap,planner_score_std,planner_candidates,planner_los_recovery_gate,planner_los_recovery_bias_max,planner_los_recovery_bias_chosen,planner_los_guard_used,planner_predictive_fallback_used,shortlist_size,shortlist_local_size,shortlist_global_fallback_count,shortlist_los_reserved,shortlist_reflection_reserved,shortlist_prev_beam_kept,shortlist_max_los_prob,shortlist_max_reflection_prob,shortlist_max_beam_gain,shortlist_beam_gain_weight,shortlist_blockage_hint,shortlist_reflection_hint,shortlist_used_global_pool,shortlist_base_pool_size
Oracle,0,0,25,16,16,16,16,16,1.0,5.200116907846421,4.995954412948785,4.995954412948785,0.0,4.995954412948785,4.995954412948785,0.0,0.0,1.0,5.200116907846421,0.0,1.0,1.0,0.11230283192589353,5,los,1.3715000004594913,1.3715000004594913,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,26,16,16,16,16,16,1.0,5.433378471228206,5.103008491465678,5.103008491465678,0.0,5.103008491465678,5.103008491465678,0.0,0.0,1.0,5.433378471228206,0.0,1.0,1.0,0.11264827746753098,5,los,1.337458999842056,1.337458999842056,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,27,16,16,16,16,16,1.0,4.969312407606634,5.210774758419029,5.210774758419029,0.0,5.210774758419029,5.210774758419029,0.0,0.0,1.0,4.969312407606634,0.0,1.0,1.0,0.11299051350501224,5,los,1.3863340009265812,1.3863340009265812,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,28,16,16,16,16,16,1.0,5.833919941993999,5.319144278900306,5.319144278900306,0.0,5.319144278900306,5.319144278900306,0.0,0.0,1.0,5.833919941993999,0.0,1.0,1.0,0.11332851570547323,5,los,1.3861250008631032,1.3861250008631032,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,29,16,16,16,16,16,1.0,5.674784912976908,5.427995313913357,5.427995313913357,0.0,5.427995313913357,5.427995313913357,0.0,0.0,1.0,5.674784912976908,0.0,1.0,1.0,0.11366109019778642,5,los,1.3734999993175734,1.3734999993175734,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,30,16,16,16,16,16,1.0,5.669745043429551,5.537190949060152,5.537190949060152,0.0,5.537190949060152,5.537190949060152,0.0,0.0,1.0,5.669745043429551,0.0,1.0,1.0,0.11398687979275288,5,los,1.3677499991899822,1.3677499991899822,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,31,16,16,16,16,16,1.0,5.783999393946211,5.646578800083078,5.646578800083078,0.0,5.646578800083078,5.646578800083078,0.0,0.0,1.0,5.783999393946211,0.0,1.0,1.0,0.11430428433142518,5,los,1.3820419990224764,1.3820419990224764,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,32,16,16,16,16,16,1.0,6.03596703171002,5.755986614519484,5.755986614519484,0.0,5.755986614519484,5.755986614519484,0.0,0.0,1.0,6.03596703171002,0.0,1.0,1.0,0.11461150947721305,5,los,1.3956249986222247,1.3956249986222247,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,33,16,16,16,16,16,1.0,4.923489831151905,5.865221976389441,5.865221976389441,0.0,5.865221976389441,5.865221976389441,0.0,0.0,1.0,4.923489831151905,0.0,1.0,1.0,0.11490646476360115,5,los,1.3253750003059395,1.3253750003059395,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,34,16,16,16,16,16,1.0,5.8088649709444455,5.974068863024561,5.974068863024561,0.0,5.974068863024561,5.974068863024561,0.0,0.0,1.0,5.8088649709444455,0.0,1.0,1.0,0.11518675711141338,5,los,1.3372079993132502,1.3372079993132502,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,35,16,16,16,16,16,1.0,6.2586862222161015,6.082283454849548,6.082283454849548,0.0,6.082283454849548,6.082283454849548,0.0,0.0,1.0,6.2586862222161015,0.0,1.0,1.0,0.11544964301697931,5,los,1.3333749993762467,1.3333749993762467,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,36,16,16,16,16,16,1.0,6.132023262752888,6.1895937237846015,6.1895937237846015,0.0,6.1895937237846015,6.1895937237846015,0.0,0.0,1.0,6.132023262752888,0.0,1.0,1.0,0.11569187806676078,5,los,1.3887500008422649,1.3887500008422649,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,37,16,16,16,16,16,1.0,6.015652968078892,6.295691524157096,6.295691524157096,0.0,6.295691524157096,6.295691524157096,0.0,0.0,1.0,6.015652968078892,0.0,1.0,1.0,0.11590984456703922,5,los,1.370332998703816,1.370332998703816,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,38,16,16,16,16,16,1.0,6.501755131812301,6.400230552431671,6.400230552431671,0.0,6.400230552431671,6.400230552431671,0.0,0.0,1.0,6.501755131812301,0.0,1.0,1.0,0.11609931214195729,5,los,1.380166000672034,1.380166000672034,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,39,16,16,16,16,16,1.0,6.7659088785559005,6.502821038307001,6.502821038307001,0.0,6.502821038307001,6.502821038307001,0.0,0.0,1.0,6.7659088785559005,0.0,1.0,1.0,0.11625539298186817,5,los,1.381292000587564,1.381292000587564,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,40,16,16,16,16,16,1.0,6.6881160202419085,6.603022877446792,6.603022877446792,0.0,6.603022877446792,6.603022877446792,0.0,0.0,1.0,6.6881160202419085,0.0,1.0,1.0,0.11637245726918749,5,los,1.337458999842056,1.337458999842056,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,41,16,16,16,16,16,1.0,6.315105324001018,6.700338875452231,6.700338875452231,0.0,6.700338875452231,6.700338875452231,0.0,0.0,1.0,6.315105324001018,0.0,1.0,1.0,0.11644404391439325,5,los,1.362249999147025,1.362249999147025,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,42,16,16,16,16,16,1.0,6.629574910275216,6.794207616217717,6.794207616217717,0.0,6.794207616217717,6.794207616217717,0.0,0.0,1.0,6.629574910275216,0.0,1.0,1.0,0.11646267500125827,5,los,1.345833999948809,1.345833999948809,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,43,16,16,16,16,16,1.0,6.805160086299942,6.883993210150013,6.883993210150013,0.0,6.883993210150013,6.883993210150013,0.0,0.0,1.0,6.805160086299942,0.0,1.0,1.0,0.11641976278790526,5,los,1.360874999591033,1.360874999591033,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,44,16,16,16,16,16,1.0,6.82716314884732,6.968975729943242,6.968975729943242,0.0,6.968975729943242,6.968975729943242,0.0,0.0,1.0,6.82716314884732,0.0,1.0,1.0,0.11630544450905947,5,los,1.3542080014303792,1.3542080014303792,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,45,16,16,16,16,16,1.0,6.882132883693273,7.048338455633397,7.048338455633397,0.0,7.048338455633397,7.048338455633397,0.0,0.0,1.0,6.882132883693273,0.0,1.0,1.0,0.1161083915062189,5,los,1.3533339988498483,1.3533339988498483,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,46,16,16,16,16,16,1.0,6.820685069861601,7.121153151649497,7.121153151649497,0.0,7.121153151649497,7.121153151649497,0.0,0.0,1.0,6.820685069861601,0.0,1.0,1.0,0.11581572970023093,5,los,1.396292000208632,1.396292000208632,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,47,16,16,16,16,16,1.0,7.304803541527653,7.186364920399706,7.186364920399706,0.0,7.186364920399706,7.186364920399706,0.0,0.0,1.0,7.304803541527653,0.0,1.0,1.0,0.11541277986520196,5,los,1.331249999566353,1.331249999566353,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,48,16,16,16,16,16,1.0,7.165522042926902,7.24277173860109,7.24277173860109,0.0,7.24277173860109,7.24277173860109,0.0,0.0,1.0,7.165522042926902,0.0,1.0,1.0,0.11538536611819805,5,los,1.3535830003092997,1.3535830003092997,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,49,16,16,16,16,16,1.0,7.424795145689536,7.2890020975397105,7.2890020975397105,0.0,7.2890020975397105,7.2890020975397105,0.0,0.0,1.0,7.424795145689536,0.0,1.0,1.0,0.11575691534950168,5,los,1.3561670002673054,1.3561670002673054,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,50,16,16,16,16,16,1.0,7.334438115863647,7.323489020341872,7.323489020341872,0.0,7.323489020341872,7.323489020341872,0.0,0.0,1.0,7.334438115863647,0.0,1.0,1.0,0.11609381879224523,5,los,1.35345899980166,1.35345899980166,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,51,16,16,16,16,16,1.0,7.5311782705735375,7.344438799699038,7.344438799699038,0.0,7.344438799699038,7.344438799699038,0.0,0.0,1.0,7.5311782705735375,0.0,1.0,1.0,0.11638410905370043,5,los,1.3582500014308607,1.3582500014308607,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,52,16,16,16,16,16,1.0,7.238556433969835,7.349794906430287,7.349794906430287,0.0,7.349794906430287,7.349794906430287,0.0,0.0,1.0,7.238556433969835,0.0,1.0,1.0,0.11661222536536625,5,los,1.3587499997811392,1.3587499997811392,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,53,16,16,16,16,16,1.0,7.079386133386284,7.337195808246202,7.337195808246202,0.0,7.337195808246202,7.337195808246202,0.0,0.0,1.0,7.079386133386284,0.0,1.0,1.0,0.11675792748050225,5,los,1.3704590000997996,1.3704590000997996,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,54,16,16,16,16,16,1.0,7.362702695153425,7.303922699625101,7.303922699625101,0.0,7.303922699625101,7.303922699625101,0.0,0.0,1.0,7.362702695153425,0.0,1.0,1.0,0.1167950551529026,5,los,1.3177500004530884,1.3177500004530884,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,55,16,16,16,16,16,1.0,7.073272522286184,7.246844245044172,7.246844245044172,0.0,7.246844245044172,7.246844245044172,0.0,0.0,1.0,7.073272522286184,0.0,1.0,1.0,0.11668970830256933,5,los,1.3234160014690133,1.3234160014690133,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,56,16,16,16,16,16,1.0,6.9420681829765405,7.1623447101023,7.1623447101023,0.0,7.1623447101023,7.1623447101023,0.0,0.0,1.0,6.9420681829765405,0.0,1.0,1.0,0.11639857787491226,5,los,1.338415999271092,1.338415999271092,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,57,16,16,16,16,16,1.0,6.802151095288137,7.0462458408917605,7.0462458408917605,0.0,7.0462458408917605,7.0462458408917605,0.0,0.0,1.0,6.802151095288137,0.0,1.0,1.0,0.11586711372269717,5,los,1.3929590004408965,1.3929590004408965,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,58,16,16,16,16,16,1.0,6.983805658893276,6.893717211244439,6.893717211244439,0.0,6.893717211244439,6.893717211244439,0.0,0.0,1.0,6.983805658893276,0.0,1.0,1.0,0.11502822531138557,5,los,1.3324999999895226,1.3324999999895226,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,59,16,16,16,16,16,1.0,6.6867053927980935,6.69917577130234,6.69917577130234,0.0,6.69917577130234,6.69917577130234,0.0,0.0,1.0,6.6867053927980935,0.0,1.0,1.0,0.11380261333731934,5,los,1.3336669999262085,1.3336669999262085,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,60,16,16,16,16,16,1.0,6.509614553014785,6.456188655046302,6.456188655046302,0.0,6.456188655046302,6.456188655046302,0.0,0.0,1.0,6.509614553014785,0.0,1.0,1.0,0.11210182436907666,5,los,1.3627499993162928,1.3627499993162928,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,61,16,16,16,16,16,1.0,6.350503348472671,6.157391596881236,6.157391596881236,0.0,6.157391596881236,6.157391596881236,0.0,0.0,1.0,6.350503348472671,0.0,1.0,1.0,0.10983618218341147,5,los,1.3281249994179234,1.3281249994179234,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,62,16,16,16,16,16,1.0,5.863407353694855,5.794481311193299,5.794481311193299,0.0,5.794481311193299,5.794481311193299,0.0,0.0,1.0,5.863407353694855,0.0,1.0,1.0,0.10692832024780484,5,los,1.328959000602481,1.328959000602481,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,63,16,16,16,16,16,1.0,5.108392472718333,5.358396790148993,5.358396790148993,0.0,5.358396790148993,5.358396790148993,0.0,0.0,1.0,5.108392472718333,0.0,1.0,1.0,0.10333158214081983,5,los,1.3239590007287916,1.3239590007287916,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,64,16,16,16,16,16,1.0,5.114066336387172,4.839996612155761,4.839996612155761,0.0,4.839996612155761,4.839996612155761,0.0,0.0,0.0,5.114066336387172,0.0,0.0,1.0,0.09904764535235827,5,los,1.3519170006475179,1.3519170006475179,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,65,17,17,17,17,17,1.0,4.685350118660654,4.7425661829372014,4.7425661829372014,0.0,4.892566182937202,4.892566182937202,0.0,0.0,0.0,4.835350118660655,0.0,0.0,1.0,0.0941361757438016,5,los,1.3119169998390134,1.3119169998390134,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,66,17,17,17,17,17,1.0,5.482079419444344,5.667117928001209,5.667117928001209,0.0,5.667117928001209,5.667117928001209,0.0,0.0,1.0,5.482079419444344,0.0,1.0,1.0,0.08870966077506183,5,los,1.3444580017676344,1.3444580017676344,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,67,17,17,17,17,17,1.0,6.523240863044184,6.426866002552649,6.426866002552649,0.0,6.426866002552649,6.426866002552649,0.0,0.0,1.0,6.523240863044184,0.0,1.0,1.0,0.08291509444610005,5,los,1.3352920013858238,1.3352920013858238,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,68,17,17,17,17,17,1.0,7.214612509920511,7.150033610176058,7.150033610176058,0.0,7.150033610176058,7.150033610176058,0.0,0.0,1.0,7.214612509920511,0.0,1.0,1.0,0.076910019513526,5,los,1.329624999925727,1.329624999925727,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,69,17,17,17,17,17,1.0,7.959059182156075,7.813769718223806,7.813769718223806,0.0,7.813769718223806,7.813769718223806,0.0,0.0,1.0,7.959059182156075,0.0,1.0,1.0,0.07084202162260055,5,los,1.3779580003756564,1.3779580003756564,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,70,17,17,17,17,17,1.0,8.428206963627366,8.391762004047983,8.391762004047983,0.0,8.391762004047983,8.391762004047983,0.0,0.0,1.0,8.428206963627366,0.0,1.0,1.0,0.06483632077992914,5,los,1.3582080009655328,1.3582080009655328,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,71,17,17,17,17,17,1.0,9.326140886265367,8.851896263737304,8.851896263737304,0.0,8.851896263737304,8.851896263737304,0.0,0.0,1.0,9.326140886265367,0.0,1.0,1.0,0.05899129338651891,5,los,1.3534999998228159,1.3534999998228159,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,72,17,17,17,17,17,1.0,8.74976289346859,9.153725273694178,9.153725273694178,0.0,9.153725273694178,9.153725273694178,0.0,0.0,1.0,8.74976289346859,0.0,1.0,1.0,0.053379417392849536,5,los,1.348333998976159,1.348333998976159,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,73,17,17,17,17,17,1.0,9.588628331428463,9.245449221592636,9.245449221592636,0.0,9.245449221592636,9.245449221592636,0.0,0.0,1.0,9.588628331428463,0.0,1.0,1.0,0.04805088580574493,5,los,1.3628750002681045,1.3628750002681045,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,74,17,17,17,17,17,1.0,9.171861193922075,9.060119419295022,9.060119419295022,0.0,9.060119419295022,9.060119419295022,0.0,0.0,1.0,9.171861193922075,0.0,1.0,1.0,0.04303795975673185,5,los,1.3489170014509,1.3489170014509,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,75,17,17,17,17,17,1.0,8.756794617844498,8.51084965015333,8.51084965015333,0.0,8.51084965015333,8.51084965015333,0.0,0.0,1.0,8.756794617844498,0.0,1.0,1.0,0.03835916247915928,5,los,1.3068329990346683,1.3068329990346683,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,76,17,17,17,17,17,1.0,7.778998217865176,7.485594543824797,7.485594543824797,0.0,7.485594543824797,7.485594543824797,0.0,0.0,1.0,7.778998217865176,0.0,1.0,1.0,0.0340227929022014,5,los,1.3249580006231554,1.3249580006231554,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,77,18,18,18,18,18,1.0,5.8145933446574585,5.884362052814945,5.884362052814945,0.0,6.034362052814945,6.034362052814945,0.0,0.0,0.0,5.964593344657459,0.0,0.0,1.0,0.030029732176881686,5,los,1.3307500012160745,1.3307500012160745,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,78,18,18,18,18,18,1.0,7.845820073933613,7.997704310331995,7.997704310331995,0.0,7.997704310331995,7.997704310331995,0.0,0.0,1.0,7.845820073933613,0.0,1.0,1.0,0.026375564632014434,5,los,1.3610409987450112,1.3610409987450112,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Oracle,0,0,79,18,18,18,18,18,1.0,9.717653334645112,9.530701129068863,9.530701129068863,0.0,9.530701129068863,9.530701129068863,0.0,0.0,1.0,9.717653334645112,0.0,1.0,1.0,0.023052231898155803,5,los,1.3338749995455146,1.3338749995455146,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
BeliefAwareRollout,0,0,0,16,16,14,14,15,0.0,-1.6069306427110472,-1.6449540306348518,2.6695895817181303,4.314543612352982,0.3550459693651481,2.8195895817181302,2.464543612352982,1.0,0.0,0.3930693572889528,1.0,0.0,0.0,0.3551579598159418,4,reflection,4.235833001075662,4.235833001075662,False,False,0.0,1.2530447125434883,,6.858837187290192,0.0,6.868642425537109,1.2530447125434883,1.2499055287479561,8.0,0.0,0.0,0.0,0.0,,6.0,6.0,2.0,2.0,0.0,1.0,0.9987297654151917,0.9387118816375732,3.60453724861145,1.0,0.20337629318237305,0.34250596165657043,1.0,16.0
BeliefAwareRollout,0,0,1,15,15,15,15,15,1.0,5.797301996735705,5.835694131834185,5.835694131834185,0.0,5.985694131834185,5.985694131834185,0.0,0.0,1.0,5.947301996735705,0.0,1.0,1.0,0.1280902873835699,5,los,0.5035409994889051,0.5035409994889051,False,True,1.0,0.0,,,0.0,,0.0,0.0,8.0,0.019936756654219234,0.03971718120311875,0.03971718120311875,1.0,,8.0,8.0,0.0,2.0,0.0,1.0,0.9985387325286865,0.9416189193725586,3.500720977783203,1.0,0.5390347838401794,0.11972326785326004,0.0,16.0
BeliefAwareRollout,0,0,2,16,16,15,15,15,0.0,-1.1930549514084259,-1.3697207305505934,5.696620347429686,7.0663410779802796,0.7802792694494064,5.696620347429686,4.91634107798028,1.0,0.0,0.9569450485915739,1.0,0.0,1.0,0.1268972246010206,5,los,0.5024580004828749,0.5024580004828749,False,True,1.0,0.0,,,0.0,,0.0,0.0,8.0,0.2656023393977772,0.5224017091384026,0.5224017091384026,1.0,,8.0,8.0,0.0,2.0,0.0,1.0,0.9979962110519409,0.9405719637870789,3.063587188720703,1.0,0.40391871333122253,0.18521805107593536,0.0,16.0
BeliefAwareRollout,0,0,3,15,15,15,15,15,1.0,5.663104906000396,5.241855112818463,5.241855112818463,0.0,5.3918551128184635,5.3918551128184635,0.0,0.0,1.0,5.8131049060003965,0.0,1.0,1.0,0.1257580776093995,5,los,0.47900000026857015,0.47900000026857015,False,True,1.0,0.0,,,0.0,,0.0,0.0,8.0,0.2221694642847235,0.43612174729695824,0.43612174729695824,1.0,,8.0,8.0,0.0,2.0,0.0,1.0,0.9975192546844482,0.9428184628486633,2.90913724899292,1.0,0.4278067946434021,0.07896599918603897,0.0,16.0
BeliefAwareRollout,0,0,4,15,15,15,15,15,1.0,5.301914735628351,5.074430881208986,5.074430881208986,0.0,5.074430881208986,5.074430881208986,0.0,0.0,1.0,5.301914735628351,0.0,1.0,1.0,0.12466932414636955,5,los,0.479042000733898,0.479042000733898,False,True,1.0,0.0,,,0.0,,0.0,0.0,8.0,0.10062421451915404,0.19509347960867301,0.19509347960867301,1.0,,8.0,8.0,0.0,2.0,0.0,1.0,0.9984248876571655,0.9376713633537292,3.2500317096710205,1.0,0.49465668201446533,0.09820820391178131,0.0,16.0
BeliefAwareRollout,0,0,5,16,16,15,15,15,0.0,-0.7932315060427518,-0.9869022852028976,4.743708895388732,5.730611180591629,1.1630977147971024,4.743708895388732,3.5806111805916294,1.0,0.0,1.3567684939572482,1.0,0.0,1.0,0.13765939674191893,4,los,0.46945900066930335,0.46945900066930335,False,True,1.0,0.0,,,0.0,,0.0,0.0,8.0,0.33290053497661254,0.6524319708761498,0.6524319708761498,1.0,,8.0,8.0,0.0,2.0,0.0,1.0,0.9982672929763794,0.9390280246734619,3.1810197830200195,1.0,0.36690470576286316,0.12616388499736786,0.0,16.0
BeliefAwareRollout,0,0,6,15,15,15,15,15,1.0,4.462209354531511,4.2589306220840175,4.2589306220840175,0.0,4.408930622084018,4.408930622084018,0.0,0.0,1.0,4.612209354531512,0.0,1.0,1.0,0.13662587505557733,4,los,0.461291001556674,0.461291001556674,False,True,1.0,0.0,,,0.0,,0.0,0.0,8.0,0.3966857953505083,0.7887067772919388,0.7887067772919388,1.0,,8.0,8.0,0.0,2.0,0.0,1.0,0.9979540109634399,0.9408527612686157,3.0760703086853027,1.0,0.33182281255722046,0.09365127980709076,0.0,16.0
BeliefAwareRollout,0,0,7,15,15,15,15,15,1.0,4.242359890143894,4.070087632782203,4.070087632782203,0.0,4.070087632782203,4.070087632782203,0.0,0.0,1.0,4.242359890143894,0.0,1.0,1.0,0.1356273747397788,4,los,0.48100000094564166,0.48100000094564166,False,True,1.0,0.0,,,0.0,,0.0,0.0,8.0,0.32291204279119323,0.6290187502656654,0.6290187502656654,1.0,,8.0,8.0,0.0,2.0,0.0,1.0,0.9976680874824524,0.9408320188522339,2.9523708820343018,1.0,0.37239837646484375,0.19246666133403778,0.0,16.0
BeliefAwareRollout,0,0,8,15,15,15,15,15,1.0,3.500800708807657,3.7301951087878593,3.7301951087878593,0.0,3.7301951087878593,3.7301951087878593,0.0,0.0,1.0,3.500800708807657,0.0,1.0,1.0,0.13466208350340855,4,los,0.46004199975868687,0.46004199975868687,False,True,1.0,0.0,,,0.0,,0.0,0.0,8.0,0.15466406128623278,0.3085698828041887,0.3085698828041887,1.0,,8.0,8.0,0.0,2.0,0.0,1.0,0.9974740147590637,0.9409814476966858,2.873096227645874,1.0,0.464934766292572,0.09346990287303925,0.0,16.0
BeliefAwareRollout,0,0,9,16,16,15,15,15,0.0,2.1306869137122044,2.062068822467856,3.3924233266161496,1.3303545041482936,2.212068822467856,3.3924233266161496,1.1803545041482937,0.0,0.0,2.2806869137122043,0.0,0.0,1.0,0.13372819647838075,4,los,3.6921669998264406,3.6921669998264406,False,False,0.0,0.016903769969940363,,5.370921182632446,0.0,5.388798010349273,0.016903769969940363,1.08320265489117,8.0,0.0,0.0,0.0,0.0,,6.0,6.0,2.0,1.0,0.0,1.0,0.996759831905365,0.9429404139518738,2.7817893028259277,1.0,0.6088079214096069,0.14857728779315948,1.0,16.0
BeliefAwareRollout,0,0,10,15,15,15,15,15,1.0,2.594549964194848,2.903702562250042,2.903702562250042,0.0,3.053702562250042,3.053702562250042,0.0,0.0,0.0,2.744549964194848,0.0,0.0,1.0,0.1433938062630716,3,los,0.47412499952770304,0.47412499952770304,False,True,1.0,0.0,,,0.0,,0.0,0.0,8.0,1.0,1.9481072745081514,1.9481072745081514,1.0,,8.0,8.0,0.0,2.0,0.0,1.0,0.9972711205482483,0.943964958190918,3.3875062465667725,1.0,0.0,0.1429324895143509,0.0,16.0
BeliefAwareRollout,0,0,11,15,15,15,15,16,1.0,2.7570668744168776,2.7289543786245107,2.7289543786245107,0.0,2.7289543786245107,2.7289543786245107,0.0,0.0,0.0,2.7570668744168776,0.0,0.0,1.0,0.14256301463042254,3,los,0.4861249999521533,0.4861249999521533,False,True,1.0,0.0,,,0.0,,0.0,0.0,8.0,0.8343789848414335,1.631060521069456,1.631060521069456,1.0,,8.0,8.0,0.0,2.0,0.0,1.0,0.9973440766334534,0.9428321123123169,3.397796869277954,1.0,0.09109155833721161,0.1405709832906723,0.0,16.0
BeliefAwareRollout,0,0,12,16,16,16,16,16,1.0,3.0441770124610876,2.8235062586591577,2.8235062586591577,0.0,2.9735062586591576,2.9735062586591576,0.0,0.0,0.0,3.1941770124610875,0.0,0.0,1.0,0.1417550392051245,3,los,0.5811249993712408,0.5811249993712408,False,True,1.0,0.0,,,0.0,,0.0,0.0,8.0,1.0,1.9750827080544435,1.9750827080544435,1.0,,8.0,8.0,0.0,2.0,0.0,1.0,0.9976065158843994,0.9416139125823975,3.4051601886749268,1.0,0.0,0.0827995240688324,0.0,16.0
BeliefAwareRollout,0,0,13,16,16,16,16,16,1.0,3.1099794037123982,3.215035204539183,3.215035204539183,0.0,3.215035204539183,3.215035204539183,0.0,0.0,0.0,3.1099794037123982,0.0,0.0,1.0,0.125169136852764,4,los,3.8587090002693003,3.8587090002693003,False,False,0.0,1.4661357760429379,,6.785535669326782,0.0,6.796931934356689,1.4661357760429379,1.2089586794437712,8.0,0.0,0.0,0.0,0.0,,6.0,6.0,2.0,2.0,0.0,1.0,0.9972900152206421,0.9422974586486816,3.5590474605560303,1.0,0.5514596104621887,0.13922734558582306,1.0,16.0
